,end_time,RBG5,end_time_d
181,2018-04-10 06:56:00,2.7618799999999992,2018-04-10 06:56:00
182,2018-04-10 07:02:00,2.9001200000000003,2018-04-10 07:02:00
183,2018-04-10 07:03:00,2.81188,2018-04-10 07:03:00
184,2018-04-10 14:13:00,2.887714285714285,2018-04-10 14:13:00
185,2018-04-10 14:14:00,2.844125,2018-04-10 14:14:00
186,2018-04-10 14:15:00,2.80275,2018-04-10 14:15:00
187,2018-04-10 14:39:00,2.7510000000000003,2018-04-10 14:39:00
188,2018-04-10 14:40:00,2.9558333333333335,2018-04-10 14:40:00
189,2018-04-10 14:41:00,2.80072,2018-04-10 14:41:00
190,2018-04-10 22:12:00,2.95352,2018-04-10 22:12:00
191,2018-04-10 22:13:00,2.7986086956521743,2018-04-10 22:13:00
192,2018-04-10 22:14:00,2.762,2018-04-10 22:14:00
193,2018-04-10 22:23:00,2.9376666666666678,2018-04-10 22:23:00
194,2018-04-10 22:24:00,2.893695652173913,2018-04-10 22:24:00
195,2018-04-10 22:25:00,2.788133333333333,2018-04-10 22:25:00
196,2018-04-10 22:36:00,2.9358400000000007,2018-04-10 22:36:00
197,2018-04-10 22:37:00,2.7722799999999994,2018-04-10 22:37:00
198,2018-04-11 06:11:00,2.90048,2018-04-11 06:11:00
199,2018-04-11 06:12:00,2.7536249999999995,2018-04-11 06:12:00
200,2018-04-11 07:05:00,2.8782499999999995,2018-04-11 07:05:00
201,2018-04-11 07:06:00,2.7928,2018-04-11 07:06:00
202,2018-04-11 14:29:00,2.9109599999999998,2018-04-11 14:29:00
203,2018-04-11 14:30:00,2.7511200000000007,2018-04-11 14:30:00
204,2018-04-11 22:11:00,2.8816800000000007,2018-04-11 22:11:00
205,2018-04-11 22:12:00,2.7583478260869563,2018-04-11 22:12:00
207,2018-04-12 06:11:00,2.887357142857143,2018-04-12 06:11:00
208,2018-04-12 06:12:00,2.8545833333333333,2018-04-12 06:12:00
209,2018-04-12 06:13:00,2.813333333333333,2018-04-12 06:13:00
210,2018-04-12 14:11:00,2.780666666666667,2018-04-12 14:11:00
211,2018-04-12 14:12:00,2.9836250000000004,2018-04-12 14:12:00
212,2018-04-12 14:13:00,2.785454545454545,2018-04-12 14:13:00
213,2018-04-12 14:46:00,2.9083157894736837,2018-04-12 14:46:00
214,2018-04-12 14:47:00,2.840434782608696,2018-04-12 14:47:00
215,2018-04-12 14:48:00,2.790833333333333,2018-04-12 14:48:00
216,2018-04-12 22:11:00,2.8701666666666674,2018-04-12 22:11:00
217,2018-04-12 22:12:00,2.766666666666667,2018-04-12 22:12:00
218,2018-04-12 22:13:00,2.714,2018-04-12 22:13:00
219,2018-04-13 06:12:00,2.7969999999999997,2018-04-13 06:12:00
220,2018-04-13 06:13:00,2.93125,2018-04-13 06:13:00
221,2018-04-13 06:14:00,2.779,2018-04-13 06:14:00
222,2018-04-13 14:13:00,2.9557500000000005,2018-04-13 14:13:00
223,2018-04-13 14:14:00,2.8042399999999987,2018-04-13 14:14:00
224,2018-04-15 23:07:00,2.9626363636363635,2018-04-15 23:07:00
225,2018-04-15 23:08:00,2.8105833333333337,2018-04-15 23:08:00
226,2018-04-15 23:09:00,2.7710000000000004,2018-04-15 23:09:00
227,2018-04-16 06:11:00,2.9063478260869573,2018-04-16 06:11:00
228,2018-04-16 06:12:00,2.786454545454545,2018-04-16 06:12:00
229,2018-04-16 06:13:00,2.7495000000000003,2018-04-16 06:13:00
230,2018-04-16 07:04:00,2.8673999999999995,2018-04-16 07:04:00
231,2018-04-16 07:05:00,2.8944782608695654,2018-04-16 07:05:00
232,2018-04-16 07:06:00,2.700375,2018-04-16 07:06:00
233,2018-04-16 14:41:00,2.85356,2018-04-16 14:41:00
234,2018-04-16 14:42:00,2.7568,2018-04-16 14:42:00
235,2018-04-16 22:11:00,2.9440909090909098,2018-04-16 22:11:00
236,2018-04-16 22:12:00,2.810416666666667,2018-04-16 22:12:00
237,2018-04-16 22:13:00,2.7726666666666664,2018-04-16 22:13:00
238,2018-04-17 06:11:00,2.9819090909090917,2018-04-17 06:11:00
239,2018-04-17 06:12:00,2.8109999999999995,2018-04-17 06:12:00
240,2018-04-17 06:13:00,2.7898000000000005,2018-04-17 06:13:00
241,2018-04-17 14:12:00,2.8794,2018-04-17 14:12:00
242,2018-04-17 14:13:00,2.908708333333333,2018-04-17 14:13:00
243,2018-04-17 14:14:00,2.7561333333333327,2018-04-17 14:14:00
244,2018-04-17 22:12:00,2.793888888888889,2018-04-17 22:12:00
245,2018-04-17 22:13:00,2.907652173913044,2018-04-17 22:13:00
246,2018-04-17 22:14:00,2.766611111111111,2018-04-17 22:14:00
247,2018-04-18 06:11:00,2.895285714285714,2018-04-18 06:11:00
248,2018-04-18 06:12:00,2.7845416666666667,2018-04-18 06:12:00
249,2018-04-18 06:13:00,2.7322,2018-04-18 06:13:00
250,2018-04-18 14:12:00,2.9109499999999997,2018-04-18 14:12:00
251,2018-04-18 14:13:00,2.8291304347826087,2018-04-18 14:13:00
252,2018-04-18 14:14:00,2.782,2018-04-18 14:14:00
253,2018-04-18 22:11:00,2.8873,2018-04-18 22:11:00
254,2018-04-18 22:12:00,2.95659090909091,2018-04-18 22:12:00
255,2018-04-18 22:13:00,2.7794117647058822,2018-04-18 22:13:00
256,2018-04-19 06:11:00,2.9446666666666665,2018-04-19 06:11:00
257,2018-04-19 06:12:00,2.79175,2018-04-19 06:12:00
258,2018-04-19 06:13:00,2.7286,2018-04-19 06:13:00
259,2018-04-19 14:11:00,2.8738,2018-04-19 14:11:00
260,2018-04-19 14:12:00,2.81168,2018-04-19 14:12:00
261,2018-04-19 14:13:00,2.832,2018-04-19 14:13:00
262,2018-04-19 22:22:00,2.9690769230769236,2018-04-19 22:22:00
263,2018-04-19 22:23:00,2.9414166666666666,2018-04-19 22:23:00
264,2018-04-19 22:24:00,2.8105833333333337,2018-04-19 22:24:00
265,2018-04-20 06:11:00,2.907,2018-04-20 06:11:00
266,2018-04-20 06:12:00,2.8249047619047616,2018-04-20 06:12:00
267,2018-04-20 06:13:00,2.857714285714285,2018-04-20 06:13:00
268,2018-04-20 14:11:00,2.7437500000000004,2018-04-20 14:11:00
269,2018-04-20 14:12:00,2.9160000000000004,2018-04-20 14:12:00
270,2018-04-20 14:13:00,2.775521739130435,2018-04-20 14:13:00
271,2018-04-20 22:12:00,2.8960000000000004,2018-04-20 22:12:00
272,2018-04-20 22:13:00,2.8989565217391307,2018-04-20 22:13:00
273,2018-04-20 22:14:00,2.7672,2018-04-20 22:14:00
274,2018-04-21 06:11:00,2.8186666666666667,2018-04-21 06:11:00
275,2018-04-21 06:12:00,2.9905238095238094,2018-04-21 06:12:00
276,2018-04-21 06:13:00,2.7929200000000005,2018-04-21 06:13:00
277,2018-04-21 14:11:00,2.90712,2018-04-21 14:11:00
278,2018-04-21 14:12:00,2.75496,2018-04-21 14:12:00
279,2018-04-21 22:11:00,2.9355600000000006,2018-04-21 22:11:00
280,2018-04-21 22:12:00,2.747375,2018-04-21 22:12:00
281,2018-04-22 06:11:00,2.89328,2018-04-22 06:11:00
282,2018-04-22 06:12:00,2.7561599999999995,2018-04-22 06:12:00
283,2018-04-22 14:11:00,2.9280416666666667,2018-04-22 14:11:00
284,2018-04-22 14:12:00,2.7242,2018-04-22 14:12:00
285,2018-04-22 22:11:00,2.9028000000000014,2018-04-22 22:11:00
286,2018-04-22 22:12:00,2.796333333333333,2018-04-22 22:12:00
287,2018-04-23 06:11:00,2.957333333333333,2018-04-23 06:11:00
288,2018-04-23 06:12:00,2.847833333333333,2018-04-23 06:12:00
289,2018-04-23 06:13:00,2.7960000000000003,2018-04-23 06:13:00
290,2018-04-23 06:59:00,2.93148,2018-04-23 06:59:00
291,2018-04-23 07:00:00,2.8065217391304347,2018-04-23 07:00:00
292,2018-04-23 07:01:00,2.745,2018-04-23 07:01:00
293,2018-04-23 14:27:00,2.9440000000000013,2018-04-23 14:27:00
294,2018-04-23 14:28:00,2.79864,2018-04-23 14:28:00
295,2018-04-23 22:12:00,2.940318181818182,2018-04-23 22:12:00
296,2018-04-23 22:13:00,2.8062400000000003,2018-04-23 22:13:00
297,2018-04-23 22:14:00,2.7593333333333336,2018-04-23 22:14:00
298,2018-04-24 06:11:00,2.9043125,2018-04-24 06:11:00
299,2018-04-24 06:12:00,2.8550000000000013,2018-04-24 06:12:00
300,2018-04-24 06:13:00,2.8227777777777785,2018-04-24 06:13:00
301,2018-04-24 07:11:00,2.970869565217391,2018-04-24 07:11:00
302,2018-04-24 07:12:00,2.8040416666666665,2018-04-24 07:12:00
303,2018-04-24 14:12:00,2.9083809523809525,2018-04-24 14:12:00
304,2018-04-24 14:13:00,2.80488,2018-04-24 14:13:00
305,2018-04-24 14:14:00,2.7746666666666666,2018-04-24 14:14:00
306,2018-04-24 22:11:00,2.9123125000000005,2018-04-24 22:11:00
307,2018-04-24 22:12:00,2.842541666666667,2018-04-24 22:12:00
308,2018-04-24 22:13:00,2.839111111111112,2018-04-24 22:13:00
309,2018-04-24 23:10:00,2.8761,2018-04-24 23:10:00
310,2018-04-24 23:11:00,2.8986956521739127,2018-04-24 23:11:00
311,2018-04-24 23:12:00,2.8544375,2018-04-24 23:12:00
312,2018-04-25 06:11:00,2.925875,2018-04-25 06:11:00
313,2018-04-25 06:12:00,2.82975,2018-04-25 06:12:00
314,2018-04-25 06:13:00,2.7977,2018-04-25 06:13:00
315,2018-04-25 14:11:00,2.741,2018-04-25 14:11:00
316,2018-04-25 14:12:00,2.9445833333333336,2018-04-25 14:12:00
317,2018-04-25 14:13:00,2.8138400000000012,2018-04-25 14:13:00
318,2018-04-25 22:11:00,2.9006875,2018-04-25 22:11:00
319,2018-04-25 22:12:00,2.8560000000000003,2018-04-25 22:12:00
320,2018-04-25 22:13:00,2.8017000000000003,2018-04-25 22:13:00
321,2018-04-26 06:11:00,2.9019374999999994,2018-04-26 06:11:00
322,2018-04-26 06:12:00,2.8542608695652167,2018-04-26 06:12:00
323,2018-04-26 06:13:00,2.8241,2018-04-26 06:13:00
324,2018-04-26 14:12:00,2.9208800000000013,2018-04-26 14:12:00
325,2018-04-26 14:13:00,2.781130434782608,2018-04-26 14:13:00
326,2018-04-26 22:11:00,2.8766000000000003,2018-04-26 22:11:00
327,2018-04-26 22:12:00,2.901739130434783,2018-04-26 22:12:00
328,2018-04-26 22:13:00,2.834083333333333,2018-04-26 22:13:00
329,2018-04-27 06:11:00,2.910066666666667,2018-04-27 06:11:00
330,2018-04-27 06:12:00,2.8433333333333333,2018-04-27 06:12:00
331,2018-04-27 06:13:00,2.7992,2018-04-27 06:13:00
332,2018-04-27 14:12:00,2.9551199999999995,2018-04-27 14:12:00
333,2018-04-27 14:13:00,2.7698000000000014,2018-04-27 14:13:00
334,2018-04-27 22:11:00,2.9190666666666663,2018-04-27 22:11:00
335,2018-04-27 22:12:00,2.8742083333333337,2018-04-27 22:12:00
336,2018-04-27 22:13:00,2.738727272727273,2018-04-27 22:13:00
337,2018-04-28 06:12:00,2.9485599999999987,2018-04-28 06:12:00
338,2018-04-28 06:13:00,2.7774000000000005,2018-04-28 06:13:00
339,2018-04-28 14:11:00,2.9029285714285713,2018-04-28 14:11:00
340,2018-04-28 14:12:00,2.8388636363636364,2018-04-28 14:12:00
341,2018-04-28 14:13:00,2.726615384615385,2018-04-28 14:13:00
342,2018-04-28 22:11:00,2.8572857142857138,2018-04-28 22:11:00
343,2018-04-28 22:12:00,2.8057391304347816,2018-04-28 22:12:00
344,2018-04-28 22:13:00,2.747846153846154,2018-04-28 22:13:00
345,2018-04-29 06:11:00,2.9410000000000003,2018-04-29 06:11:00
346,2018-04-29 06:12:00,2.756181818181818,2018-04-29 06:12:00
347,2018-04-29 06:13:00,2.719333333333333,2018-04-29 06:13:00
348,2018-04-29 14:11:00,2.896125,2018-04-29 14:11:00
349,2018-04-29 14:12:00,2.7616666666666663,2018-04-29 14:12:00
350,2018-04-29 14:13:00,2.744,2018-04-29 14:13:00
351,2018-04-29 22:11:00,2.9019230769230764,2018-04-29 22:11:00
352,2018-04-29 22:12:00,2.8571739130434786,2018-04-29 22:12:00
353,2018-04-29 22:13:00,2.7940769230769225,2018-04-29 22:13:00
354,2018-04-30 06:12:00,2.8991599999999997,2018-04-30 06:12:00
355,2018-04-30 06:13:00,2.78316,2018-04-30 06:13:00
356,2018-04-30 14:12:00,2.9532608695652165,2018-04-30 14:12:00
357,2018-04-30 14:13:00,2.8354166666666667,2018-04-30 14:13:00
358,2018-04-30 14:14:00,2.809,2018-04-30 14:14:00
359,2018-04-30 22:11:00,2.909692307692308,2018-04-30 22:11:00
360,2018-04-30 22:12:00,2.871083333333333,2018-04-30 22:12:00
361,2018-04-30 22:13:00,2.7376923076923068,2018-04-30 22:13:00
362,2018-05-01 06:11:00,2.86675,2018-05-01 06:11:00
363,2018-05-01 06:12:00,2.868391304347825,2018-05-01 06:12:00
364,2018-05-01 06:13:00,2.732533333333333,2018-05-01 06:13:00
365,2018-05-01 14:11:00,2.884782608695652,2018-05-01 14:11:00
366,2018-05-01 14:12:00,2.7514545454545454,2018-05-01 14:12:00
367,2018-05-01 14:13:00,2.7812,2018-05-01 14:13:00
368,2018-05-01 22:11:00,2.9503043478260875,2018-05-01 22:11:00
369,2018-05-01 22:12:00,2.7661818181818174,2018-05-01 22:12:00
370,2018-05-01 22:13:00,2.7165,2018-05-01 22:13:00
371,2018-05-01 22:58:00,2.744625,2018-05-01 22:58:00
372,2018-05-01 22:59:00,2.8852608695652178,2018-05-01 22:59:00
373,2018-05-01 23:00:00,2.736315789473684,2018-05-01 23:00:00
374,2018-05-02 06:11:00,2.851083333333333,2018-05-02 06:11:00
375,2018-05-02 06:12:00,2.9173043478260867,2018-05-02 06:12:00
376,2018-05-02 06:13:00,2.7758000000000007,2018-05-02 06:13:00
377,2018-05-02 14:13:00,2.8942916666666663,2018-05-02 14:13:00
378,2018-05-02 14:14:00,2.74425,2018-05-02 14:14:00
379,2018-05-02 22:11:00,2.848090909090909,2018-05-02 22:11:00
380,2018-05-02 22:12:00,2.890909090909091,2018-05-02 22:12:00
381,2018-05-02 22:13:00,2.7884,2018-05-02 22:13:00
382,2018-05-03 06:29:00,2.9063809523809523,2018-05-03 06:29:00
383,2018-05-03 06:30:00,2.818291666666666,2018-05-03 06:30:00
384,2018-05-03 06:31:00,2.7616666666666667,2018-05-03 06:31:00
385,2018-05-03 14:12:00,2.9338888888888897,2018-05-03 14:12:00
386,2018-05-03 14:13:00,2.8156666666666665,2018-05-03 14:13:00
387,2018-05-03 14:14:00,2.7978750000000003,2018-05-03 14:14:00
388,2018-05-03 22:11:00,2.8323,2018-05-03 22:11:00
389,2018-05-03 22:12:00,2.8697916666666674,2018-05-03 22:12:00
390,2018-05-03 22:13:00,2.7725,2018-05-03 22:13:00
391,2018-05-04 06:12:00,2.8959200000000003,2018-05-04 06:12:00
392,2018-05-04 06:13:00,2.744120000000001,2018-05-04 06:13:00
393,2018-05-04 14:11:00,2.8661000000000003,2018-05-04 14:11:00
394,2018-05-04 14:12:00,2.907217391304348,2018-05-04 14:12:00
395,2018-05-04 14:13:00,2.827117647058824,2018-05-04 14:13:00
396,2018-05-04 22:11:00,2.8722,2018-05-04 22:11:00
397,2018-05-04 22:12:00,2.9044166666666675,2018-05-04 22:12:00
398,2018-05-04 22:13:00,2.7569375,2018-05-04 22:13:00
399,2018-05-05 06:11:00,2.91575,2018-05-05 06:11:00
