,end_time,RBG1,end_time_d
2114,2018-04-19 06:16:00,0.9322800000000002,2018-04-19 06:16:00
2115,2018-04-19 06:17:00,0.8767916666666667,2018-04-19 06:17:00
2116,2018-04-19 14:15:00,0.943,2018-04-19 14:15:00
2117,2018-04-19 14:16:00,0.9153913043478259,2018-04-19 14:16:00
2118,2018-04-19 14:17:00,0.8781249999999999,2018-04-19 14:17:00
2119,2018-04-19 22:16:00,0.9326956521739131,2018-04-19 22:16:00
2120,2018-04-19 22:17:00,0.8825416666666667,2018-04-19 22:17:00
2121,2018-04-19 22:18:00,0.9783333333333334,2018-04-19 22:18:00
2122,2018-04-20 06:16:00,0.931,2018-04-20 06:16:00
2123,2018-04-20 06:17:00,0.8764799999999999,2018-04-20 06:17:00
2124,2018-04-20 14:17:00,0.92256,2018-04-20 14:17:00
2125,2018-04-20 14:18:00,0.8746190476190475,2018-04-20 14:18:00
2126,2018-04-20 22:18:00,0.939708333333333,2018-04-20 22:18:00
2127,2018-04-20 22:19:00,0.8893999999999999,2018-04-20 22:19:00
2128,2018-04-21 06:15:00,0.9752727272727272,2018-04-21 06:15:00
2129,2018-04-21 06:16:00,0.8545416666666665,2018-04-21 06:16:00
2130,2018-04-21 06:17:00,0.8997692307692309,2018-04-21 06:17:00
2131,2018-04-21 14:15:00,0.9556,2018-04-21 14:15:00
2132,2018-04-21 14:16:00,0.8861304347826086,2018-04-21 14:16:00
2133,2018-04-21 14:17:00,0.9005625,2018-04-21 14:17:00
2134,2018-04-21 22:15:00,0.9792727272727272,2018-04-21 22:15:00
2135,2018-04-21 22:16:00,0.8697272727272728,2018-04-21 22:16:00
2136,2018-04-21 22:17:00,0.899875,2018-04-21 22:17:00
2137,2018-04-22 06:15:00,0.9694,2018-04-22 06:15:00
2138,2018-04-22 06:16:00,0.871909090909091,2018-04-22 06:16:00
2139,2018-04-22 06:17:00,0.895764705882353,2018-04-22 06:17:00
2140,2018-04-22 14:15:00,0.9816,2018-04-22 14:15:00
2141,2018-04-22 14:16:00,0.8879523809523808,2018-04-22 14:16:00
2142,2018-04-22 14:17:00,0.9025625,2018-04-22 14:17:00
2143,2018-04-22 22:15:00,0.9658888888888891,2018-04-22 22:15:00
2144,2018-04-22 22:16:00,0.8830454545454546,2018-04-22 22:16:00
2145,2018-04-22 22:17:00,0.8964117647058822,2018-04-22 22:17:00
2146,2018-04-22 22:23:00,0.97,2018-04-22 22:23:00
2147,2018-04-22 22:24:00,0.9349090909090909,2018-04-22 22:24:00
2148,2018-04-22 22:25:00,0.8749565217391304,2018-04-22 22:25:00
2149,2018-04-23 06:16:00,0.92368,2018-04-23 06:16:00
2150,2018-04-23 06:17:00,0.8966956521739131,2018-04-23 06:17:00
2151,2018-04-23 06:36:00,0.9293999999999998,2018-04-23 06:36:00
2152,2018-04-23 06:37:00,0.8894399999999999,2018-04-23 06:37:00
2153,2018-04-23 14:21:00,0.9652142857142856,2018-04-23 14:21:00
2154,2018-04-23 14:22:00,0.8845,2018-04-23 14:22:00
2155,2018-04-23 14:23:00,0.9138333333333332,2018-04-23 14:23:00
2156,2018-04-23 16:42:00,0.9554210526315788,2018-04-23 16:42:00
2157,2018-04-23 16:43:00,0.8769199999999998,2018-04-23 16:43:00
2158,2018-04-23 16:44:00,0.9381666666666666,2018-04-23 16:44:00
2159,2018-04-23 16:52:00,0.960153846153846,2018-04-23 16:52:00
2160,2018-04-23 16:53:00,0.8690434782608697,2018-04-23 16:53:00
2161,2018-04-23 16:54:00,0.918076923076923,2018-04-23 16:54:00
2162,2018-04-23 16:56:00,0.4512857142857144,2018-04-23 16:56:00
2163,2018-04-23 16:57:00,0.32327500000000003,2018-04-23 16:57:00
2164,2018-04-23 17:00:00,0.6262941176470589,2018-04-23 17:00:00
2165,2018-04-23 17:01:00,0.8560833333333333,2018-04-23 17:01:00
2166,2018-04-23 17:02:00,0.9718571428571428,2018-04-23 17:02:00
2167,2018-04-23 22:17:00,0.988,2018-04-23 22:17:00
2168,2018-04-23 22:18:00,0.8613333333333334,2018-04-23 22:18:00
2169,2018-04-23 22:19:00,0.9078571428571428,2018-04-23 22:19:00
2170,2018-04-24 06:16:00,0.9256799999999996,2018-04-24 06:16:00
2171,2018-04-24 06:17:00,0.8689199999999999,2018-04-24 06:17:00
2172,2018-04-24 14:26:00,0.9397058823529412,2018-04-24 14:26:00
2173,2018-04-24 14:27:00,0.8702916666666668,2018-04-24 14:27:00
2174,2018-04-24 14:28:00,0.9506666666666664,2018-04-24 14:28:00
2175,2018-04-24 22:17:00,0.9765555555555556,2018-04-24 22:17:00
2176,2018-04-24 22:18:00,0.8898260869565218,2018-04-24 22:18:00
2177,2018-04-24 22:19:00,0.9057058823529412,2018-04-24 22:19:00
2178,2018-04-25 06:16:00,0.9375652173913042,2018-04-25 06:16:00
2179,2018-04-25 06:17:00,0.8845599999999998,2018-04-25 06:17:00
2180,2018-04-25 14:25:00,0.9781111111111112,2018-04-25 14:25:00
2181,2018-04-25 14:26:00,0.8981739130434785,2018-04-25 14:26:00
2182,2018-04-25 14:27:00,0.9047058823529412,2018-04-25 14:27:00
2183,2018-04-25 15:10:00,0.9651,2018-04-25 15:10:00
2184,2018-04-25 15:11:00,0.8935416666666667,2018-04-25 15:11:00
2185,2018-04-25 15:12:00,0.9130625,2018-04-25 15:12:00
2186,2018-04-25 22:16:00,0.9374,2018-04-25 22:16:00
2187,2018-04-25 22:17:00,0.8821739130434783,2018-04-25 22:17:00
2188,2018-04-26 06:16:00,0.9393478260869564,2018-04-26 06:16:00
2189,2018-04-26 06:17:00,0.8808400000000003,2018-04-26 06:17:00
2190,2018-04-26 06:48:00,0.9385454545454548,2018-04-26 06:48:00
2191,2018-04-26 06:49:00,0.8689565217391305,2018-04-26 06:49:00
2192,2018-04-26 06:50:00,0.973,2018-04-26 06:50:00
2193,2018-04-26 14:18:00,0.9570555555555555,2018-04-26 14:18:00
2194,2018-04-26 14:19:00,0.8865416666666666,2018-04-26 14:19:00
2195,2018-04-26 14:20:00,0.9420000000000001,2018-04-26 14:20:00
2196,2018-04-26 22:16:00,0.9372173913043476,2018-04-26 22:16:00
2197,2018-04-26 22:17:00,0.8874782608695654,2018-04-26 22:17:00
2198,2018-04-27 06:16:00,0.9386,2018-04-27 06:16:00
2199,2018-04-27 06:17:00,0.8757083333333334,2018-04-27 06:17:00
2200,2018-04-27 14:53:00,0.94864,2018-04-27 14:53:00
2201,2018-04-27 14:54:00,0.8872400000000001,2018-04-27 14:54:00
2202,2018-04-27 22:16:00,0.9289166666666668,2018-04-27 22:16:00
2203,2018-04-27 22:17:00,0.8786521739130436,2018-04-27 22:17:00
2204,2018-04-28 06:16:00,0.9245714285714286,2018-04-28 06:16:00
2205,2018-04-28 06:17:00,0.8464166666666667,2018-04-28 06:17:00
2206,2018-04-28 06:18:00,0.9746666666666668,2018-04-28 06:18:00
2207,2018-04-28 14:16:00,0.9199200000000002,2018-04-28 14:16:00
2208,2018-04-28 14:17:00,0.87764,2018-04-28 14:17:00
